TimeSinceCollection,Timestamp,AccX,AccY,AccZ,AngleX,AngleY,AngleZ,AngularVelX,AngularVelY,AngularVelZ,Q1,Q2,Q3,Q4,MagX,MagY,MagZ,Height,Airpressure
15660,40122,-10.1445,-0.287109,1.78008,-14.7766,76.4484,-39.9078,-6.71387,32.6538,-9.64355,-0.760345,-0.114319,-0.610168,0.190796,64.0917,43.9,-58.75,416,-29797
15666,40128,-10.2115,-0.45459,1.82314,-15.1337,76.5747,-40.2869,-7.50732,30.4565,-9.8877,-0.759399,-0.11441,-0.611206,0.191071,64.2667,43.925,-58.5083,416,-29797
15672,40134,-10.1015,-0.401953,1.71787,-15.5127,76.6846,-40.6824,-8.60596,27.771,-11.1694,-0.758545,-0.114471,-0.612213,0.191315,64.425,43.95,-58.2917,416,-29797
15678,40140,-9.82871,-0.258398,1.68916,-15.9247,76.7834,-41.1108,-9.21631,25.0854,-12.9395,-0.756958,-0.114288,-0.613983,0.191956,64.6667,43.9417,-57.9583,416,-29797
15684,40146,-9.68516,-0.124414,1.64609,-16.9135,76.9592,-42.1216,-12.0239,24.7803,-18.3716,-0.756226,-0.114075,-0.614838,0.192352,64.7417,43.9167,-57.85,416,-29797
15690,40152,-9.71865,-0.0382813,1.66523,-17.655,77.0526,-42.8577,-15.3809,28.3203,-25.6348,-0.755432,-0.113708,-0.615723,0.19281,64.8083,43.875,-57.7583,416,-29797
15696,40158,-9.61816,-0.0813477,1.78965,-18.5999,77.146,-43.7805,-19.4092,31.0059,-33.1421,-0.754486,-0.113068,-0.616791,0.19339,64.8583,43.8333,-57.6167,416,-29797
15702,40164,-9.59424,-0.191406,1.80879,-19.715,77.2284,-44.8572,-22.8271,32.2876,-39.6118,-0.753448,-0.112152,-0.618042,0.194122,64.9,43.7917,-57.475,416,-29797
15708,40170,-9.64688,-0.598145,1.91885,-20.9564,77.3053,-46.0602,-25.2686,33.1421,-44.2505,-0.751129,-0.109528,-0.620758,0.195831,64.9667,43.7,-57.0833,416,-29797
15714,40176,-9.6708,-0.77041,1.85186,-23.5437,77.4426,-48.5486,-26.7944,34.6069,-44.0674,-0.749908,-0.108063,-0.622223,0.196777,65,43.6083,-56.8667,416,-29797
15720,40182,-9.73301,-0.894824,1.79443,-24.7906,77.5195,-49.7351,-27.4658,35.7056,-40.8936,-0.748657,-0.106628,-0.623657,0.197601,65.05,43.9583,-56.6417,416,-29797
15726,40188,-9.77129,-0.985742,1.73223,-25.9772,77.6019,-50.8667,-26.9165,36.438,-36.9873,-0.747437,-0.105286,-0.625153,0.198334,65.0917,44.25,-56.3833,416,-29797
15732,40194,-9.81436,-0.971387,1.68916,-27.0648,77.6898,-51.9104,-25.2686,35.4614,-32.4097,-0.746216,-0.104065,-0.626617,0.198914,65.1333,44.5083,-56.1583,416,-29797
15738,40200,-9.84785,-0.842188,1.51689,-28.0261,77.7667,-52.8333,-22.583,32.6538,-27.6489,-0.743988,-0.102142,-0.629303,0.19986,65.1917,44.875,-55.7667,416,-29797
15744,40206,-9.86221,-0.765625,1.54082,-29.5148,77.9041,-54.2834,-16.5405,25.1465,-17.9443,-0.743042,-0.101501,-0.630402,0.200226,65.2167,44.9833,-55.5917,416,-29797
15750,40212,-9.86221,-0.669922,1.55039,-30.0256,77.959,-54.7943,-13.855,20.4468,-13.2446,-0.742218,-0.101044,-0.631317,0.200531,65.25,45.05,-55.375,416,-29797
15756,40218,-9.8,-0.559863,1.56475,-30.4047,77.9974,-55.1788,-11.5967,15.3809,-9.76563,-0.741547,-0.100769,-0.63205,0.200806,65.2917,45.0667,-55.1667,416,-29797
15762,40224,-9.82871,-0.502441,1.56953,-30.6519,78.0304,-55.437,-9.58252,11.4746,-6.10352,-0.741058,-0.100616,-0.632599,0.20105,65.325,45.0667,-54.9833,416,-29797
15768,40230,-9.80479,-0.540723,1.59824,-30.7782,78.0688,-55.5798,-7.8125,9.15527,-1.70898,-0.740417,-0.100739,-0.63324,0.201294,65.375,45.8583,-54.55,416,-29797
15774,40236,-9.84307,-0.645996,1.6126,-30.6848,78.1403,-55.5304,-5.85938,4.88281,6.28662,-0.740234,-0.100983,-0.633423,0.201294,65.3917,46.1833,-54.3833,416,-29797
15780,40242,-9.91963,-0.722559,1.58389,-30.5145,78.1787,-55.3876,-5.18799,4.08936,9.33838,-0.740143,-0.101379,-0.633484,0.201202,65.3917,46.4833,-54.1833,416,-29797
15786,40248,-9.99619,-0.736914,1.54082,-30.3058,78.2281,-55.2008,-4.69971,4.3335,11.2305,-0.740082,-0.101837,-0.633545,0.201019,65.3917,46.35,-54.025,416,-29797
15792,40254,-9.97705,-0.689063,1.52168,-30.0586,78.2776,-54.9866,-4.3335,4.08936,12.8784,-0.740021,-0.102386,-0.633575,0.200806,65.3833,46.2417,-53.8583,416,-29797
15798,40260,-9.73301,-0.679492,1.42119,-29.7784,78.3325,-54.7284,-4.39453,3.479,14.2212,-0.73999,-0.103607,-0.633606,0.200256,65.3833,46.0417,-53.5417,416,-29797
15804,40266,-9.67559,-0.655566,1.44033,-29.2126,78.4369,-54.2175,-4.5166,4.3335,14.3433,-0.73999,-0.104248,-0.633606,0.199951,65.375,45.9417,-53.425,416,-29797
15810,40272,-9.59902,-0.583789,1.37813,-28.9929,78.4918,-54.0253,-4.88281,5.00488,12.207,-0.739929,-0.104889,-0.633636,0.199646,65.375,46.275,-53.325,416,-29797
15816,40278,-9.55596,-0.497656,1.27285,-28.8556,78.5413,-53.9099,-6.10352,5.61523,8.97217,-0.739868,-0.105469,-0.633728,0.199402,65.3667,46.575,-53.225,416,-29797
15822,40284,-9.39805,-0.105273,0.593359,-28.8171,78.5522,-53.877,-8.72803,1.09863,2.74658,-0.739746,-0.105896,-0.63385,0.199219,65.35,46.8583,-53.1167,416,-29797
15828,40290,-9.21621,-0.708203,1.41162,-28.8281,78.5632,-53.8824,-11.6577,0.854492,0.854492,-0.739685,-0.106049,-0.633911,0.199127,65.275,46.525,-52.9083,416,-29797
15834,40296,-8.98174,-0.823047,1.50732,-29.0149,78.5632,-54.0637,-10.1318,0.0610352,-5.24902,-0.739624,-0.105957,-0.634033,0.199066,65.25,46.3917,-52.8,416,-29797
15840,40302,-9.16357,-0.947461,1.39727,-29.2236,78.5742,-54.2834,-10.1318,4.69971,-6.40869,-0.739532,-0.105835,-0.634094,0.199249,65.225,46.2667,-52.725,416,-29797
15846,40308,-9.23057,-0.966602,1.23457,-29.4983,78.6072,-54.5526,-12.7563,10.5591,-5.24902,-0.739319,-0.105743,-0.634308,0.199493,65.2167,46.15,-52.6333,416,-29797
15852,40314,-9.46504,-1.07187,1.13408,-29.8169,78.6731,-54.8602,-14.0381,16.7236,-3.23486,-0.738953,-0.105621,-0.634705,0.199554,65.2083,46.475,-52.575,416,-29797
15858,40320,-9.38369,-1.21064,1.52646,-30.1794,78.772,-55.2118,-15.1978,22.8271,-1.28174,-0.737762,-0.105591,-0.636139,0.199371,65.1833,46.5917,-52.4,416,-29797
15864,40326,-10.3551,-1.09102,0.540723,-30.7672,78.9642,-55.838,-7.50732,19.5923,1.70898,-0.737091,-0.105774,-0.636932,0.199371,65.1667,46.85,-52.2917,416,-29797
15870,40332,-10.4316,-1.1293,0.76084,-30.7562,79.0906,-55.816,-13.0615,19.9585,14.5874,-0.736481,-0.10611,-0.637543,0.199371,65.1417,47.0917,-52.175,416,-29797
15876,40338,-9.55117,-1.02402,1.88535,-30.6519,79.2169,-55.7281,-7.69043,18.7988,16.6016,-0.736023,-0.106598,-0.638184,0.198761,65.125,47.2833,-52.05,416,-29797
15882,40344,-9.25928,-0.598145,1.54082,-30.6299,79.3213,-55.7556,-1.0376,18.0664,11.2915,-0.735596,-0.10733,-0.638733,0.198273,65.1,47.4583,-51.9417,416,-29797
15888,40350,-10.3216,-0.277539,0.133984,-30.7178,79.4202,-55.882,-3.54004,18.1274,6.7749,-0.734589,-0.108673,-0.639709,0.198059,65.0583,47.7583,-51.7167,416,-29797
15894,40356,-9.84307,-0.449805,0.957031,-30.7837,79.6564,-55.9259,-13.6108,19.2871,13.4888,-0.73407,-0.1091,-0.640381,0.197601,65.0333,47.8917,-51.625,416,-29797
15900,40362,-9.37412,-0.502441,1.26328,-30.8167,79.7717,-55.9753,-8.97217,18.7378,10.7422,-0.733612,-0.109528,-0.640991,0.197021,65.4167,48.0333,-51.5417,416,-29797
15906,40368,-9.23535,-0.550293,1.41162,-30.954,79.8816,-56.1292,-7.87354,20.813,7.44629,-0.733154,-0.110046,-0.641571,0.196655,65.7417,48.1583,-51.4333,416,-29797
15912,40374,-9.70908,-0.674707,1.34463,-31.0583,79.9915,-56.2555,-6.53076,19.5313,8.05664,-0.732574,-0.110535,-0.642212,0.196411,66.025,48.275,-51.3417,416,-29797
15918,40380,-10.001,-0.92832,1.26807,-31.0419,80.1068,-56.261,-5.43213,18.9819,12.4512,-0.731537,-0.111694,-0.643341,0.195862,66.4667,48.425,-51.1417,416,-29797
15924,40386,-9.94834,-0.976172,1.16279,-30.976,80.3815,-56.2775,-2.13623,23.9868,14.6484,-0.731018,-0.112518,-0.643921,0.195526,66.6417,48.4833,-51.075,416,-29797
15930,40392,-9.69951,-0.784766,1.09102,-31.0748,80.5243,-56.4203,-2.0752,26.5503,11.9629,-0.730377,-0.113403,-0.644562,0.19519,66.7917,48.5417,-51.0167,416,-29797
15936,40398,-9.66123,-0.6125,0.933105,-31.3,80.6781,-56.6895,-3.479,29.48,9.09424,-0.729675,-0.114197,-0.645325,0.194946,66.9083,48.625,-50.9833,416,-29797
15942,40404,-9.59424,-0.435449,0.823047,-31.6681,80.8319,-57.085,-5.92041,32.1045,6.22559,-0.728851,-0.114929,-0.646179,0.194733,67.0083,48.7,-50.9333,416,-29797
15948,40410,-9.53203,-0.344531,0.579004,-32.1844,80.9857,-57.6178,-7.8125,34.0576,2.74658,-0.726959,-0.115936,-0.648254,0.194366,67.1417,48.8083,-50.7,416,-29797
15954,40416,-9.5751,-0.449805,0.579004,-33.6072,81.2714,-59.057,-11.1694,35.0952,-3.60107,-0.725891,-0.116211,-0.649414,0.194244,67.1833,48.8583,-50.575,416,-29797
15960,40422,-9.64688,-0.574219,0.492871,-34.3597,81.3922,-59.8151,-11.0474,31.5552,-5.00488,-0.724823,-0.116364,-0.650574,0.194183,67.2167,48.9083,-50.3917,416,-29797
15966,40428,-9.6708,-0.636426,0.406738,-35.0354,81.4911,-60.4962,-10.6812,26.6113,-5.06592,-0.723877,-0.116486,-0.651642,0.194183,67.2417,48.5333,-50.25,416,-29797
15972,40434,-9.78086,-0.593359,0.363672,-35.6177,81.5735,-61.095,-10.1318,22.7661,-4.08936,-0.723022,-0.116547,-0.652527,0.194214,67.2583,48.1917,-50.125,416,-29797
15978,40440,-9.78564,-0.512012,0.421094,-36.0571,81.6559,-61.5454,-9.70459,19.4702,-0.854492,-0.72171,-0.116821,-0.653961,0.194244,67.275,48.0083,-49.8333,416,-29797
15984,40446,-9.8,-0.401953,0.741699,-36.5735,81.8262,-62.0782,-9.52148,16.4185,6.40869,-0.721161,-0.117096,-0.654541,0.194122,67.275,48.1333,-49.6917,416,-29797
15990,40452,-9.71865,-0.349316,0.856543,-36.6449,81.9141,-62.1661,-7.93457,14.6484,8.91113,-0.720703,-0.117462,-0.655029,0.193878,67.2667,48.2333,-49.5,416,-29797
15996,40458,-9.74258,-0.234473,0.923535,-36.6614,82.002,-62.2046,-5.98145,13.6108,9.82666,-0.720306,-0.11792,-0.655457,0.193604,67.2583,48.325,-49.325,416,-29797
16002,40464,-9.73301,-0.177051,0.899609,-36.6339,82.0898,-62.2101,-4.57764,13.5498,10.9253,-0.719971,-0.118469,-0.655823,0.193359,67.2333,48.4167,-49.1833,416,-29797
16008,40470,-9.71865,-0.229688,0.904395,-36.5955,82.1832,-62.1991,-3.96729,13.6108,11.3525,-0.719238,-0.11972,-0.656525,0.192871,67.1833,48.575,-48.9417,416,-29797
16014,40476,-9.50332,-0.502441,0.851758,-36.579,82.3535,-62.265,-2.19727,13.3667,9.21631,-0.718872,-0.120361,-0.65686,0.192719,67.1583,48.225,-48.85,416,-29797
16020,40482,-9.42197,-0.641211,0.727344,-36.6614,82.4249,-62.3914,-1.58691,12.0239,5.61523,-0.718506,-0.121002,-0.657196,0.192596,67.5333,48.3333,-48.7333,416,-29797
16026,40488,-9.26406,-0.885254,0.540723,-36.8427,82.4744,-62.6221,-0.488281,10.7422,1.40381,-0.71814,-0.121552,-0.657501,0.192596,67.8583,48.0167,-48.625,416,-29797
16032,40494,-9.16836,-0.708203,0.090918,-37.0514,82.5018,-62.8802,-1.15967,7.75146,-1.46484,-0.717743,-0.121979,-0.657776,0.19278,68.1417,47.7167,-48.525,416,-29797
16038,40500,-9.5416,-0.349316,-0.354102,-37.1558,82.4963,-63.0286,-2.38037,-0.12207,-3.78418,-0.717316,-0.122467,-0.657959,0.19342,68.6083,47.6167,-48.35,416,-29797
16044,40506,-9.73301,-0.397168,-0.181836,-36.7383,82.3535,-62.6825,-3.84521,-21.1182,-4.57764,-0.717499,-0.122467,-0.657654,0.193848,68.8,47.3667,-48.2583,416,-29797
16050,40512,-9.8335,-0.45459,0.272754,-36.156,82.2327,-62.1387,-1.89209,-30.7007,-2.99072,-0.717957,-0.122406,-0.657013,0.194305,68.9833,47.1417,-48.175,416,-29797
16056,40518,-9.85264,-0.354102,0.425879,-35.4034,82.0789,-61.4355,-0.305176,-38.208,-2.2583,-0.718719,-0.122375,-0.656067,0.194824,69.1417,46.9417,-48.1083,416,-29797
16062,40524,-9.9627,-0.29668,0.650781,-34.5575,81.9031,-60.639,0.427246,-43.2129,-1.46484,-0.719666,-0.122345,-0.654846,0.195404,69.3,47.1833,-48.05,416,-29797
16068,40530,-10.0871,-0.358887,0.976172,-33.6841,81.7328,-59.8151,0.671387,-44.1895,-0.0610352,-0.721893,-0.122284,-0.652069,0.196533,69.6083,47.5583,-47.9417,416,-29797
16074,40536,-10.3072,-0.674707,1.19629,-31.9757,81.4252,-58.2056,0.610352,-38.5132,4.69971,-0.722992,-0.122375,-0.650665,0.197021,69.3333,47.725,-47.925,416,-29797
16080,40542,-10.1397,-0.923535,1.0958,-31.3,81.3263,-57.5574,-3.11279,-29.2969,6.53076,-0.723999,-0.122528,-0.649414,0.197388,69.0833,47.8917,-47.95,416,-29797
16086,40548,-10.0488,-0.990527,1.34463,-30.7617,81.2604,-57.041,-4.15039,-21.9727,6.71387,-0.724792,-0.122711,-0.648468,0.19754,68.875,48.0333,-48.0333,416,-29797
16092,40554,-9.86699,-0.851758,1.38291,-30.3058,81.2109,-56.618,-3.41797,-17.7612,6.28662,-0.725372,-0.122925,-0.647736,0.197601,68.7,48.1583,-48.125,416,-29797
16098,40560,-9.71387,-0.636426,1.1915,-29.8718,81.167,-56.217,-2.0752,-15.8081,6.89697,-0.726196,-0.123474,-0.646637,0.197815,68.4583,48.375,-48.325,416,-29797
16104,40566,-9.58945,-0.378027,1.12451,-28.8391,81.0956,-55.2777,0.793457,-16.1133,10.8032,-0.726593,-0.123901,-0.646118,0.197906,68.3667,48.0333,-48.425,416,-29797
16110,40572,-9.66602,-0.373242,1.16758,-28.1909,81.0571,-54.6899,2.80762,-17.395,13.0615,-0.72699,-0.124451,-0.645508,0.197968,68.275,47.75,-48.5083,416,-29797
16116,40578,-9.71865,-0.344531,1.23936,-27.5043,81.0187,-54.0692,4.3335,-18.1885,14.0381,-0.727448,-0.125061,-0.644867,0.198029,68.2,47.5,-48.5833,416,-29797
16122,40584,-9.77129,-0.263184,1.34941,-26.8286,80.9802,-53.465,5.67627,-17.395,14.0381,-0.727936,-0.125793,-0.644135,0.19809,68.125,47.2583,-48.6417,416,-29797
16128,40590,-9.84785,-0.282324,1.30156,-26.2189,80.9528,-52.9266,6.04248,-15.2588,12.8784,-0.72879,-0.127289,-0.642822,0.198334,68,46.8667,-48.75,416,-29797
16134,40596,-9.93877,-0.334961,1.27764,-25.3729,80.9198,-52.2235,3.54004,-7.14111,8.23975,-0.729065,-0.12796,-0.642334,0.198517,67.9333,46.725,-48.825,416,-29797
16140,40602,-9.9292,-0.416309,1.2585,-25.1532,80.9363,-52.0587,1.77002,-1.64795,6.5918,-0.729187,-0.128571,-0.641998,0.198669,67.8667,46.5917,-48.875,416,-29797
16146,40608,-9.87656,-0.526367,1.23936,-25.0543,80.9747,-52.0093,-0.244141,4.39453,5.37109,-0.729156,-0.12912,-0.641876,0.198822,67.8,46.4667,-48.925,416,-29797
16152,40614,-9.75693,-0.564648,1.20586,-25.0378,81.0352,-52.0422,-1.15967,9.39941,4.88281,-0.728973,-0.129639,-0.641968,0.198914,67.7583,46.3667,-48.9917,416,-29797
16158,40620,-9.60859,-0.535937,1.05752,-25.0983,81.1121,-52.1466,-2.0752,13.4888,4.39453,-0.72821,-0.130615,-0.642609,0.199005,67.6833,46.175,-49.1083,416,-29797
16164,40626,-9.36455,-0.492871,0.823047,-25.3729,81.2933,-52.4982,-2.68555,17.4561,3.54004,-0.727661,-0.131134,-0.643127,0.199005,67.6333,46.1167,-49.1833,416,-29797
16170,40632,-9.43154,-0.488086,0.741699,-25.5157,81.3867,-52.6849,-2.62451,16.6626,3.41797,-0.727081,-0.131622,-0.643646,0.199036,67.5833,46.075,-49.25,416,-29797
16176,40638,-9.55117,-0.492871,0.708203,-25.6201,81.4691,-52.8333,-2.2583,15.0757,3.90625,-0.726563,-0.13208,-0.644135,0.199066,67.55,46.0333,-49.3167,416,-29797
16182,40644,-9.65645,-0.497656,0.803906,-25.686,81.546,-52.9376,-1.40381,13.9771,4.82178,-0.726074,-0.132599,-0.644592,0.199097,67.5,45.9917,-49.3583,416,-29797
16188,40650,-9.7043,-0.44502,0.899609,-25.697,81.6229,-53.0035,-0.244141,13.2446,5.85938,-0.725159,-0.133728,-0.645355,0.199188,67.45,45.9417,-49.2917,416,-29797
16194,40656,-9.7043,-0.248828,0.942676,-25.6256,81.7822,-53.0475,1.28174,13.0615,7.38525,-0.724731,-0.134369,-0.645691,0.199219,67.425,45.9167,-49.2333,416,-29797
16200,40662,-9.71387,-0.181836,0.971387,-25.5597,81.8646,-53.0365,1.58691,12.9395,7.87354,-0.724304,-0.13504,-0.645996,0.199249,67.3833,45.9083,-49.1917,416,-29797
16206,40668,-9.71387,-0.14834,0.942676,-25.4718,81.947,-53.0145,2.01416,12.8174,8.30078,-0.723907,-0.135742,-0.646301,0.199249,67.3417,45.9,-49.175,416,-29797
16212,40674,-9.74258,-0.191406,0.923535,-25.329,82.0294,-52.9376,2.80762,12.6953,9.70459,-0.72348,-0.136475,-0.646606,0.19928,67.7083,45.8833,-49.175,416,-29797
16218,40680,-9.71865,-0.191406,0.875684,-25.1367,82.1173,-52.8058,3.41797,12.5732,11.0474,-0.722717,-0.138092,-0.647156,0.199249,68.2833,45.9,-49.1583,416,-29797
16224,40686,-9.52725,-0.0957031,0.794336,-24.5764,82.2931,-52.3828,4.02832,12.0239,14.0381,-0.722351,-0.138977,-0.6474,0.199158,68.5167,45.8917,-49.1167,416,-29797
16230,40692,-9.42197,-0.0143555,0.827832,-24.2084,82.381,-52.0807,4.3335,11.4746,15.0757,-0.722015,-0.139923,-0.647614,0.199066,68.7083,45.9,-49.075,416,-29797
16236,40698,-9.39805,0.0478516,0.870898,-23.8074,82.4689,-51.7456,5.06592,11.1694,15.686,-0.72168,-0.140869,-0.647797,0.198914,68.8833,45.9167,-49.0333,416,-29797
16242,40704,-9.48418,0.0430664,0.933105,-23.3624,82.5568,-51.3776,5.98145,11.3525,16.3574,-0.721375,-0.141876,-0.64798,0.198761,69.0583,45.9083,-48.9917,416,-29797
16248,40710,-9.51768,0.00478516,1.06709,-22.901,82.6501,-50.993,6.95801,12.146,16.9067,-0.720734,-0.144012,-0.648315,0.198486,69.35,45.9833,-48.9417,416,-29797
16254,40716,-9.45068,-0.0143555,1.05752,-22.0111,82.8424,-50.2734,8.97217,13.4277,15.625,-0.720367,-0.145142,-0.648499,0.198395,69.4667,46.05,-48.9417,416,-29797
16260,40722,-9.48897,-0.0765625,1.05273,-21.6046,82.9358,-49.9658,10.2539,13.6108,14.4653,-0.719971,-0.146271,-0.648682,0.198334,69.55,46.1167,-48.9167,416,-29797
16266,40728,-9.57988,-0.196191,1.01924,-21.2091,83.0237,-49.6637,10.9863,13.6719,13.916,-0.719543,-0.1474,-0.648895,0.198334,69.625,46.1833,-48.9,416,-29797
16272,40734,-9.70908,-0.354102,1.01924,-20.8026,83.1171,-49.3561,11.1084,13.5498,13.9771,-0.719147,-0.148529,-0.649078,0.198395,69.6667,46.25,-48.8667,416,-29797
16278,40740,-9.85264,-0.46416,0.976172,-20.3522,83.2104,-49.0045,11.2915,13.5498,14.8315,-0.718323,-0.150818,-0.649445,0.198456,69.7167,46.3417,-48.7833,416,-29797
16284,40746,-9.85264,-0.507227,0.861328,-19.4568,83.3917,-48.3124,13.6108,14.0991,13.0615,-0.717896,-0.152008,-0.649628,0.198456,69.7333,46.3917,-48.7417,416,-29797
16290,40752,-9.91963,-0.339746,0.684277,-19.259,83.4686,-48.219,12.8784,13.0615,7.75146,-0.717438,-0.153168,-0.649811,0.198608,69.7417,46.45,-48.725,416,-29797
16296,40758,-9.90527,-0.177051,0.674707,-19.2316,83.5345,-48.2849,9.8877,12.2681,3.60107,-0.71698,-0.154175,-0.650024,0.198883,69.7417,46.5167,-48.7333,416,-29797
16302,40764,-9.93877,-0.0957031,0.712988,-19.3689,83.595,-48.5046,7.38525,12.3901,0,-0.716492,-0.154938,-0.650238,0.199249,69.7417,46.1583,-48.7333,416,-29797
16308,40770,-9.9627,-0.0478516,0.727344,-19.6545,83.6499,-48.8672,5.7373,12.085,-3.41797,-0.715515,-0.156006,-0.650818,0.200073,69.7417,45.5833,-48.725,416,-29797
16314,40776,-10.0919,-0.0334961,0.846973,-20.5499,83.7378,-49.8944,2.99072,11.5967,-7.8125,-0.715027,-0.156342,-0.651123,0.200592,69.75,45.375,-48.6833,416,-29797
16320,40782,-10.0728,-0.0191406,0.976172,-21.0498,83.7817,-50.4547,2.13623,11.1084,-8.17871,-0.714508,-0.156586,-0.651459,0.20108,69.7667,45.2,-48.6167,416,-29797
16326,40788,-9.91484,-0.00957031,1.00967,-21.5936,83.8202,-51.059,2.74658,11.3525,-9.09424,-0.71402,-0.156769,-0.651794,0.201599,69.775,45.0667,-48.5583,416,-29797
16332,40794,-9.74258,0,0.870898,-22.2473,83.8531,-51.7731,2.56348,11.9629,-11.2915,-0.713531,-0.156952,-0.65213,0.202118,69.775,44.9583,-48.5333,416,-29797
16338,40800,-9.68994,-0.0717773,0.736914,-23.0438,83.8861,-52.63,2.19727,12.6953,-14.1602,-0.712433,-0.157135,-0.652893,0.2034,69.725,44.6833,-48.5333,416,-29797
16344,40806,-9.86699,-0.0717773,0.636426,-24.884,83.9465,-54.5691,-0.427246,13.0615,-16.2964,-0.711823,-0.157104,-0.653351,0.204102,69.6917,44.5083,-48.5333,416,-29797
16350,40812,-9.98662,-0.14834,0.626855,-25.7025,83.974,-55.4315,-1.15967,12.207,-14.0991,-0.711212,-0.157013,-0.653809,0.204742,69.6583,44.3667,-48.5167,416,-29797
16356,40818,-10.0728,-0.282324,0.535937,-26.3727,84.0015,-56.1511,-0.915527,10.8032,-11.2305,-0.710693,-0.156982,-0.654236,0.205322,69.6333,44.25,-48.4917,416,-29797
16362,40824,-10.1015,-0.411523,0.550293,-26.889,84.0289,-56.7114,-0.427246,9.76563,-7.93457,-0.710205,-0.157013,-0.654602,0.205811,69.6167,44.1333,-48.45,416,-29797
16368,40830,-10.135,-0.382813,0.535937,-27.2461,84.0564,-57.1124,-0.549316,8.54492,-4.82178,-0.709412,-0.157349,-0.655121,0.206543,69.6,44.3333,-48.3083,416,-29797
16374,40836,-9.99619,-0.397168,0.358887,-27.4658,84.1333,-57.4146,-0.610352,7.38525,2.19727,-0.709106,-0.157654,-0.655304,0.206757,69.6,44.5833,-48.2417,416,-29797
16380,40842,-9.9627,-0.492871,0.301465,-27.3669,84.1772,-57.3541,-1.34277,6.40869,5.18799,-0.708832,-0.158051,-0.655487,0.206848,69.6,44.8083,-48.175,416,-29797
16386,40848,-9.95791,-0.579004,0.267969,-27.1252,84.2267,-57.1454,-1.77002,5.49316,8.05664,-0.708649,-0.158508,-0.655609,0.206848,69.6083,45.0333,-48.1833,416,-29797
16392,40854,-9.91963,-0.588574,0.263184,-26.7682,84.2706,-56.8158,-2.31934,4.15039,10.1318,-0.708466,-0.158997,-0.65567,0.206757,69.6083,45.2167,-48.1917,416,-29797
16398,40860,-9.97705,-0.526367,0.263184,-26.3562,84.3146,-56.4423,-2.62451,3.479,10.8643,-0.708282,-0.160065,-0.655701,0.206421,69.5917,45.1333,-48.225,416,-29797
16404,40866,-10.0345,-0.392383,0.368457,-25.6036,84.4025,-55.7391,-3.72314,4.08936,10.1318,-0.708221,-0.160583,-0.655731,0.206268,69.575,44.9083,-48.2083,416,-29797
16410,40872,-9.97227,-0.291895,0.478516,-25.2521,84.4464,-55.415,-3.96729,4.3335,9.94873,-0.70813,-0.161102,-0.655762,0.206085,69.5417,44.7167,-48.2,416,-29797
16416,40878,-9.94355,-0.215332,0.607715,-24.9445,84.4958,-55.1349,-3.23486,5.37109,9.39941,-0.708008,-0.161591,-0.655823,0.205902,69.5167,44.5417,-48.175,416,-29797
16422,40884,-9.85742,-0.114844,0.660352,-24.6808,84.5453,-54.9042,-2.44141,5.79834,8.30078,-0.707855,-0.162079,-0.655914,0.20575,69.4833,44.4,-48.15,416,-29797
16428,40890,-9.75693,-0.0669922,0.698633,-24.4666,84.5892,-54.7339,-1.52588,5.85938,7.14111,-0.707489,-0.163086,-0.656097,0.205627,69.3917,44.125,-48.0917,416,-29797
16434,40896,-9.78564,-0.0526367,0.617285,-24.082,84.6606,-54.4318,-0.854492,4.02832,5.67627,-0.707306,-0.163574,-0.656158,0.205627,69.7667,44.0083,-48.0583,416,-29797
16440,40902,-9.75693,0.00957031,0.564648,-23.9612,84.6936,-54.3494,-0.854492,4.27246,4.27246,-0.707153,-0.164032,-0.656219,0.205688,70.1083,43.9083,-48.0167,416,-29797
16446,40908,-9.52246,0.368457,0.330176,-24.0601,84.7485,-54.4702,-4.82178,9.52148,2.31934,-0.70697,-0.164459,-0.65625,0.20575,70.4083,43.825,-47.9833,416,-29797
16452,40914,-9.68994,-0.181836,0.507227,-24.2743,84.8035,-54.7064,-6.10352,10.5591,0.671387,-0.706665,-0.164764,-0.656525,0.20575,70.2667,43.75,-47.95,416,-29797
16458,40920,-10.0058,-0.373242,0.287109,-24.472,84.8474,-54.9097,-6.5918,8.66699,0.427246,-0.706024,-0.165131,-0.657135,0.205719,70.0333,43.6083,-47.875,416,-29797
16464,40926,-9.96748,-0.382813,0.30625,-24.2963,84.9023,-54.7833,-4.57764,2.13623,4.21143,-0.705841,-0.165405,-0.657257,0.205719,69.925,43.5333,-47.8417,416,-29797
16470,40932,-9.90527,-0.31582,0.564648,-24.1754,84.9298,-54.6844,-4.82178,3.54004,4.27246,-0.70575,-0.16568,-0.657288,0.205719,70.2417,43.4833,-47.8167,416,-29797
16476,40938,-9.87178,-0.339746,0.698633,-24.137,84.9738,-54.6735,-4.82178,6.53076,3.96729,-0.705627,-0.165985,-0.657349,0.205688,70.5167,43.425,-47.8,416,-29797
16482,40944,-9.85264,-0.363672,0.746484,-24.1425,85.0287,-54.6899,-5.79834,9.8877,4.82178,-0.705414,-0.16629,-0.657501,0.205658,70.7583,43.375,-47.7833,416,-29797
16488,40950,-9.75693,-0.344531,0.6125,-24.1919,85.1001,-54.7614,-5.5542,11.8408,4.76074,-0.704773,-0.166992,-0.658112,0.205414,71.1583,43.325,-47.6917,416,-29797
