TimeSinceCollection,Timestamp,AccX,AccY,AccZ,AngleX,AngleY,AngleZ,AngularVelX,AngularVelY,AngularVelZ,Q1,Q2,Q3,Q4,MagX,MagY,MagZ,Height,Airpressure
13170,72196,-1.08145,-0.435449,10.1254,-2.2522,2.99377,-13.6066,24.1089,-10.0708,-104.919,0.992432,-0.0164185,0.0282898,-0.117889,10.6833,58.6333,-69.4917,4672,-30307
13176,72202,-1.14844,-0.497656,10.3264,-2.15332,2.93335,-14.09,25.6348,-8.91113,-107.727,0.991974,-0.0155029,0.0277405,-0.122101,10.2583,58.4917,-69.4667,4672,-30307
13182,72208,-1.11494,-0.545508,10.2211,-1.93359,2.83997,-15.0897,29.48,-6.04248,-111.816,0.991455,-0.0145264,0.0272522,-0.126434,8.925,58.2917,-69.4917,4672,-30307
13188,72214,-0.957031,-0.502441,10.1302,-1.80725,2.79602,-15.6006,31.8604,-6.22559,-113.464,0.990326,-0.0122986,0.0263367,-0.135284,8.425,58.2417,-69.5833,4672,-30307
13194,72220,-0.823047,-0.421094,10.0249,-1.66992,2.74109,-16.1279,33.6304,-8.72803,-116.089,0.989716,-0.0110779,0.0257263,-0.139862,8,58.2167,-69.675,4672,-30307
13200,72226,-0.837402,-0.30625,9.97705,-1.53259,2.66968,-16.6663,34.5459,-12.0239,-118.958,0.989075,-0.00985718,0.0249939,-0.144562,7.68333,58.2167,-69.7667,4672,-30307
13206,72232,-0.971387,-0.153125,9.9627,-1.39526,2.58728,-17.2101,34.0576,-14.8315,-119.69,0.988403,-0.00863647,0.0241699,-0.149292,7.00833,57.8167,-69.875,4672,-30307
13212,72238,-0.890039,-0.0191406,9.90527,-1.15356,2.37854,-18.2758,28.5645,-21.4844,-117.126,0.987732,-0.00756836,0.0231934,-0.153961,6.06667,57.2583,-70.025,4672,-30307
13218,72244,-0.746484,0.119629,9.82871,-1.06018,2.2467,-18.8031,24.5361,-25.5737,-116.333,0.986328,-0.00592041,0.020874,-0.163147,5.34167,57.0833,-70.075,4672,-30307
13224,72250,-0.607715,0.234473,9.73779,-0.983276,2.09839,-19.3359,21.0571,-29.3579,-117.554,0.985565,-0.00537109,0.0195007,-0.167755,4.74167,56.9417,-70.1167,4672,-30307
13230,72256,-0.526367,0.263184,9.5416,-0.911865,1.9281,-19.8743,18.4326,-33.3862,-119.568,0.984802,-0.00494385,0.0179749,-0.172424,4.28333,56.8667,-70.1917,4672,-30307
13236,72262,-0.47373,0.325391,9.43154,-0.856934,1.73035,-20.4291,16.2964,-38.8184,-122.131,0.983978,-0.00466919,0.0162354,-0.177216,3.50833,56.3833,-70.275,4672,-30307
13242,72268,-0.382813,0.291895,9.68516,-0.752563,1.26343,-21.5826,14.3433,-49.6826,-127.869,0.983124,-0.00448608,0.0142517,-0.182129,2.39167,55.6917,-70.5,4672,-30307
13248,72274,-0.401953,0.172266,10.068,-0.697632,0.999756,-22.1649,13.3667,-52.1851,-128.418,0.981262,-0.00430298,0.00976563,-0.192169,1.99167,55.4333,-70.575,4672,-30307
13254,72280,-0.430664,-0.00957031,10.4029,-0.653687,0.74707,-22.7362,12.3291,-51.5137,-125.793,0.980286,-0.00427246,0.00753784,-0.197083,1.275,55.225,-70.65,4672,-30307
13260,72286,-0.488086,-0.215332,10.446,-0.598755,0.505371,-23.28,12.3291,-49.7437,-120.361,0.97937,-0.00424194,0.00537109,-0.201752,0.708333,55.075,-70.7,4672,-30307
13266,72292,-0.488086,-0.593359,10.4747,-0.549316,0.258179,-23.7964,11.2915,-49.8657,-114.136,0.978455,-0.00424194,0.00320435,-0.206146,-0.141667,54.525,-70.75,4672,-30307
13272,72298,-0.46416,-0.732129,10.5226,-0.477905,-0.219727,-24.7083,7.32422,-49.9268,-98.0835,0.9776,-0.0043335,0.00109863,-0.210236,-1.38333,53.6417,-70.8083,4672,-30307
13278,72304,-0.45459,-0.77041,10.5656,-0.455933,-0.461426,-25.0983,5.79834,-49.7437,-88.623,0.976044,-0.00476074,-0.00305176,-0.217255,-1.84167,53.3,-70.8083,4672,-30307
13284,72310,-0.31582,-0.727344,10.6613,-0.428467,-0.692139,-25.4443,5.43213,-48.4619,-79.9561,0.975372,-0.00500488,-0.00506592,-0.220215,-2.6,53.0167,-70.8083,4672,-30307
13290,72316,-0.215332,-0.660352,10.7331,-0.395508,-0.911865,-25.752,6.5918,-46.0205,-72.998,0.974762,-0.00515747,-0.00698853,-0.22287,-3.21667,52.7917,-70.7417,4672,-30307
13296,72322,-0.224902,-0.478516,10.7475,-0.357056,-1.11511,-26.0431,8.72803,-42.9688,-67.749,0.974182,-0.00521851,-0.00878906,-0.225311,-3.70833,52.6167,-70.6833,4672,-30307
13302,72328,-0.287109,-0.401953,10.757,-0.214233,-1.46667,-26.543,15.9302,-35.2173,-57.5562,0.973633,-0.00509644,-0.0104675,-0.22757,-5.16667,52.4,-70.5417,4672,-30307
13308,72334,-0.239258,-0.320605,10.6757,-0.115356,-1.61499,-26.7517,19.9585,-32.2266,-51.3916,0.972717,-0.00427246,-0.0134583,-0.231354,-5.74167,51.9,-70.4833,4672,-30307
13314,72340,-0.224902,-0.263184,10.5321,0,-1.75232,-26.933,23.1934,-30.0903,-44.7998,0.972351,-0.00360107,-0.0148621,-0.232849,-6.225,51.475,-70.4333,4672,-30307
13320,72346,-0.16748,-0.248828,10.3264,0.115356,-1.88416,-27.0758,25.4517,-29.1138,-37.8418,0.972046,-0.00280762,-0.0162354,-0.234039,-6.625,51.1333,-70.3917,4672,-30307
13326,72352,-0.00478516,-0.100488,10.2211,0.247192,-2.0105,-27.1857,26.7334,-28.6255,-30.9448,0.971802,-0.00198364,-0.0175781,-0.234955,-7.38333,50.8417,-70.4,4672,-30307
13332,72358,0.421094,0.401953,10.2115,0.505371,-2.26868,-27.345,25.4517,-28.1982,-22.7661,0.971588,-0.00112915,-0.0189209,-0.235657,-8.58333,50.4167,-70.3333,4672,-30307
13338,72364,0.46416,0.650781,10.178,0.609741,-2.38953,-27.4164,21.5454,-26.9165,-22.0337,0.971283,0.000244141,-0.0215149,-0.236816,-9.075,50.2667,-70.2917,4672,-30307
13344,72370,0.387598,0.803906,10.1302,0.686646,-2.50488,-27.4823,15.5029,-25.8789,-21.9727,0.9711,0.000610352,-0.022644,-0.237366,-9.48333,50.1417,-70.2667,4672,-30307
13350,72376,0.277539,0.885254,10.044,0.725098,-2.61475,-27.5537,8.78906,-25.6348,-22.0947,0.970947,0.000732422,-0.0237122,-0.237946,-9.825,49.6417,-70.2167,4672,-30307
13356,72382,0.30625,0.875684,9.9627,0.736084,-2.7356,-27.6306,2.0752,-26.6724,-23.4985,0.970764,0.000549316,-0.0247192,-0.238586,-10.125,49.1917,-70.1833,4672,-30307
13362,72388,0.373242,0.76084,10.0345,0.675659,-2.99927,-27.8284,-9.21631,-29.7852,-28.9307,0.970551,0.00012207,-0.0257874,-0.239349,-10.5333,48.4583,-70.15,4672,-30307
13368,72394,0.358887,0.526367,10.0967,0.620728,-3.1366,-27.9437,-12.4512,-30.4565,-30.7007,0.970032,-0.00131226,-0.0278625,-0.24118,-10.7,48.1417,-70.1583,4672,-30307
13374,72400,0.244043,0.220117,10.0058,0.55481,-3.28491,-28.0536,-14.4653,-32.6538,-30.1514,0.969757,-0.00222778,-0.0289917,-0.242126,-11.2417,47.8667,-70.1917,4672,-30307
13380,72406,0.200977,-0.0861328,10.0105,0.483398,-3.44971,-28.1525,-14.9536,-35.8276,-27.2217,0.969513,-0.00317383,-0.0302429,-0.242981,-11.7,47.6333,-70.1833,4672,-30307
13386,72412,0.267969,-0.320605,10.1924,0.422974,-3.62,-28.2294,-14.0991,-36.9263,-23.0713,0.969299,-0.00411987,-0.0315552,-0.243622,-12.0917,47.4333,-70.1583,4672,-30307
13392,72418,0.421094,-0.483301,10.5848,0.324097,-3.92761,-28.3282,-8.23975,-31.7383,-15.4419,0.969116,-0.00494385,-0.0328064,-0.244141,-12.6583,47.1083,-69.9833,4672,-30307
13398,72424,0.435449,-0.526367,10.5608,0.307617,-4.05396,-28.3502,-3.84521,-28.3813,-11.8408,0.968903,-0.00601196,-0.0349731,-0.244659,-12.8833,46.9583,-69.8917,4672,-30307
13404,72430,0.47373,-0.492871,10.4843,0.31311,-4.16931,-28.3557,0.671387,-24.7803,-8.36182,0.968872,-0.0062561,-0.0359192,-0.24469,-13.0583,46.8333,-69.8,4672,-30307
13410,72436,0.47373,-0.459375,10.4269,0.335083,-4.2627,-28.3502,4.82178,-21.5454,-5.92041,0.968842,-0.0062561,-0.0367737,-0.244598,-13.1833,46.7333,-69.6833,4672,-30307
13416,72442,0.598145,-0.363672,10.3503,0.379028,-4.3396,-28.3337,9.15527,-17.8833,-4.27246,0.968872,-0.00604248,-0.0375366,-0.244476,-13.7083,46.6333,-69.5667,4672,-30307
13422,72448,0.732129,0.00478516,10.2067,0.516357,-4.44397,-28.2953,16.3574,-11.1084,-2.86865,0.968872,-0.00564575,-0.0381775,-0.244293,-14.5417,46.4333,-69.3667,4672,-30307
13428,72454,0.794336,0.181836,10.1158,0.604248,-4.47693,-28.2788,18.3105,-8.97217,-2.74658,0.968964,-0.00439453,-0.0391846,-0.243866,-14.9083,46.3333,-69.3083,4672,-30307
13434,72460,0.808691,0.392383,10.0393,0.697632,-4.4989,-28.2568,18.7378,-6.5918,-2.62451,0.968994,-0.00366211,-0.0395508,-0.243683,-15.2083,46.2583,-69.25,4672,-30307
13440,72466,0.961816,0.6125,9.87656,0.780029,-4.51538,-28.2404,17.395,-4.63867,-3.2959,0.969025,-0.00296021,-0.039856,-0.2435,-15.4833,46.225,-69.2,4672,-30307
13446,72472,0.971387,0.77041,9.72822,0.85144,-4.52087,-28.2294,14.8315,-3.96729,-4.57764,0.969055,-0.00238037,-0.0401001,-0.243378,-15.7083,46.225,-69.1583,4672,-30307
13452,72478,0.890039,0.741699,9.70908,0.955811,-4.54834,-28.2239,8.42285,-4.08936,-6.46973,0.969055,-0.00192261,-0.0403137,-0.243317,-16.1,46.25,-69.0917,4672,-30307
13458,72484,0.856543,0.598145,9.85264,0.98877,-4.55383,-28.2184,6.7749,-3.60107,-6.16455,0.969055,-0.00131226,-0.0406494,-0.243256,-16.275,46.2833,-69.0833,4672,-30307
13464,72490,0.808691,0.531152,9.8957,1.01624,-4.55933,-28.2074,5.7373,-2.68555,-5.00488,0.969086,-0.00106812,-0.0407715,-0.243134,-16.4083,46.3083,-69.1167,4672,-30307
13470,72496,0.875684,0.483301,9.89092,1.0437,-4.56482,-28.1909,5.31006,-2.01416,-3.66211,0.969116,-0.000854492,-0.040863,-0.242981,-16.5417,46.35,-69.1583,4672,-30307
13476,72502,0.899609,0.502441,9.81914,1.06567,-4.56482,-28.1689,4.82178,-1.28174,-2.86865,0.969147,-0.000640869,-0.0408936,-0.242798,-16.6583,46.4,-69.2083,4672,-30307
13482,72508,0.77041,0.512012,9.93398,1.10413,-4.54834,-28.125,2.86865,1.0376,-2.99072,0.969208,-0.000457764,-0.0408936,-0.242615,-16.8833,46.4583,-69.275,4672,-30307
13488,72514,0.698633,0.478516,9.99619,1.11511,-4.53186,-28.1085,2.2583,2.0752,-3.23486,0.969299,-0.000152588,-0.0407104,-0.242249,-16.9833,46.4667,-69.2917,4672,-30307
13494,72520,0.660352,0.449805,10.0153,1.1261,-4.51538,-28.0865,2.2583,2.2583,-3.35693,0.96936,0,-0.0405884,-0.242096,-17.075,46.4833,-69.325,4672,-30307
13500,72526,0.641211,0.440234,10.0058,1.13708,-4.4989,-28.0701,2.0752,2.31934,-3.72314,0.969391,0.00012207,-0.0404968,-0.241943,-17.1583,46.4917,-69.3333,4672,-30307
13506,72532,0.660352,0.401953,9.99619,1.14807,-4.47693,-28.0536,1.70898,2.80762,-3.72314,0.969452,0.000244141,-0.0403442,-0.241791,-17.2167,46.5,-69.3583,4672,-30307
13512,72538,0.674707,0.354102,10.0823,1.16455,-4.422,-28.0096,1.15967,5.31006,-2.80762,0.969482,0.000396729,-0.0401611,-0.241638,-17.325,46.5583,-69.3,4672,-30307
13518,72544,0.717773,0.349316,10.0871,1.17554,-4.38354,-27.9877,1.40381,6.71387,-2.56348,0.969604,0.000671387,-0.0395813,-0.241241,-17.3833,46.5833,-69.2583,4672,-30307
13524,72550,0.674707,0.378027,10.1062,1.18652,-4.3396,-27.9602,2.38037,8.05664,-1.95313,0.969666,0.00088501,-0.0392456,-0.240997,-17.4333,46.6417,-69.2083,4672,-30307
13530,72556,0.727344,0.354102,10.0584,1.203,-4.28467,-27.9272,3.05176,9.76563,-1.34277,0.969757,0.00115967,-0.0388184,-0.240753,-17.4833,46.2583,-69.175,4672,-30307
13536,72562,0.712988,0.339746,10.0584,1.21948,-4.22424,-27.8998,3.66211,11.5356,-0.976563,0.969849,0.00146484,-0.0383606,-0.240509,-17.525,45.9417,-69.175,4672,-30307
13542,72568,0.75127,0.229688,10.0584,1.27441,-4.08691,-27.8339,5.43213,13.855,-0.732422,0.96994,0.00180054,-0.0378418,-0.240234,-17.5667,45.3917,-69.175,4672,-30307
13548,72574,0.784766,0.200977,10.1158,1.30737,-4.00452,-27.8009,7.01904,15.7471,-0.610352,0.970123,0.00268555,-0.0366821,-0.239655,-17.6,45.1333,-69.1917,4672,-30307
13554,72580,0.741699,0.14834,10.135,1.35132,-3.91663,-27.7625,8.54492,17.2729,-0.305176,0.970215,0.00323486,-0.0360107,-0.23938,-17.625,44.8917,-69.2167,4672,-30307
13560,72586,0.765625,0.143555,10.1062,1.40076,-3.82324,-27.724,9.76563,18.6768,0.305176,0.970306,0.00387573,-0.0353088,-0.239044,-17.65,44.6833,-69.275,4672,-30307
13566,72592,0.756055,0.224902,10.1254,1.4502,-3.72437,-27.6855,10.1929,19.7144,0.854492,0.970428,0.0045166,-0.0345764,-0.238708,-17.6917,44.5,-69.3583,4672,-30307
13572,72598,0.775195,0.325391,10.0536,1.53809,-3.51563,-27.6086,8.42285,20.6909,-0.244141,0.97052,0.00515747,-0.0338135,-0.238373,-17.7583,44.2083,-69.4583,4672,-30307
13578,72604,0.698633,0.320605,10.001,1.57104,-3.41675,-27.5812,6.10352,20.4468,-1.70898,0.970703,0.00622559,-0.0322266,-0.237854,-17.8167,44.1,-69.4833,4672,-30307
13584,72610,0.598145,0.30625,9.9292,1.58752,-3.31787,-27.5592,3.17383,19.2261,-2.56348,0.970764,0.00656128,-0.0314331,-0.237671,-17.875,43.9917,-69.5,4672,-30307
13590,72616,0.502441,0.354102,9.85742,1.58752,-3.23547,-27.5372,0.183105,16.9067,-3.17383,0.970825,0.00674438,-0.0307312,-0.237518,-17.9333,43.8917,-69.5,4672,-30307
13596,72622,0.47373,0.430664,9.91484,1.57654,-3.16406,-27.5208,-2.38037,14.3433,-3.84521,0.970886,0.00680542,-0.0300903,-0.237396,-17.5667,43.7833,-69.5417,4672,-30307
13602,72628,0.378027,0.507227,10.0632,1.53809,-3.04871,-27.4933,-5.06592,10.9253,-4.15039,0.970917,0.0067749,-0.029541,-0.237274,-16.9667,43.675,-69.6417,4672,-30307
13608,72634,0.363672,0.45459,10.0632,1.51062,-2.99927,-27.4713,-5.92041,9.76563,-3.479,0.971008,0.00656128,-0.0285645,-0.237,-16.725,43.6333,-69.6917,4672,-30307
13614,72640,0.392383,0.378027,10.0728,1.47217,-2.95532,-27.4493,-6.95801,8.91113,-2.99072,0.971069,0.00637817,-0.0281067,-0.236847,-16.5083,43.625,-69.75,4672,-30307
13620,72646,0.378027,0.29668,10.068,1.43372,-2.91687,-27.4274,-8.05664,7.8125,-2.56348,0.97113,0.00613403,-0.02771,-0.236633,-16.3333,43.6,-69.7917,4672,-30307
13626,72652,0.339746,0.244043,10.0775,1.39526,-2.88391,-27.3944,-8.54492,6.7749,-1.52588,0.971191,0.00585938,-0.0273438,-0.236389,-16.1667,43.55,-69.8417,4672,-30307
13632,72658,0.401953,0.215332,10.1541,1.31836,-2.82349,-27.323,-7.32422,5.92041,0.12207,0.971283,0.00561523,-0.0270081,-0.236115,-15.8917,43.4583,-69.925,4672,-30307
13638,72664,0.430664,0.177051,10.1685,1.2854,-2.79053,-27.2791,-6.5918,6.28662,0.610352,0.971466,0.00518799,-0.0263367,-0.235474,-15.7667,43.4,-69.9417,4672,-30307
13644,72670,0.435449,0.181836,10.1828,1.25793,-2.75757,-27.2406,-5.92041,6.95801,0.549316,0.971558,0.00500488,-0.026001,-0.235138,-15.6667,43.7667,-69.9667,4672,-30307
13650,72676,0.46416,0.13877,10.1302,1.23047,-2.72461,-27.1967,-5.49316,7.32422,0.549316,0.971649,0.00488281,-0.0256348,-0.234802,-15.575,44.1083,-69.9667,4672,-30307
13656,72682,0.449805,0.133984,10.1445,1.2085,-2.68616,-27.1582,-5.06592,7.32422,0.488281,0.971741,0.00476074,-0.0252686,-0.234467,-15.5,44.3917,-69.975,4672,-30307
13662,72688,0.392383,0.090918,10.1445,1.16455,-2.61475,-27.0703,-3.84521,7.50732,1.28174,0.971832,0.00463867,-0.0249023,-0.2341,-15.35,44.475,-70.05,4672,-30307
13668,72694,0.401953,0.0861328,10.1685,1.15356,-2.57629,-27.0209,-3.17383,7.56836,2.01416,0.972046,0.0045166,-0.024231,-0.233337,-15.2917,44.7417,-70.0917,4672,-30307
13674,72700,0.411523,0.119629,10.1397,1.13708,-2.53784,-26.9659,-2.74658,7.56836,2.86865,0.972137,0.00448608,-0.0238647,-0.23288,-15.2583,44.975,-70.1417,4672,-30307
13680,72706,0.406738,0.14834,10.1541,1.1261,-2.49939,-26.911,-2.44141,7.93457,3.17383,0.97226,0.00448608,-0.0235291,-0.232422,-15.25,45.1833,-70.1917,4672,-30307
13686,72712,0.30625,0.153125,10.1876,1.11511,-2.46094,-26.8561,-2.2583,8.66699,3.78418,0.972382,0.00448608,-0.0231323,-0.231934,-15.2417,45.3583,-70.2583,4672,-30307
13692,72718,0.200977,0.258398,10.2067,1.09863,-2.37305,-26.7297,-1.40381,8.97217,5.31006,0.972534,0.00448608,-0.0227356,-0.231415,-15.25,45.6583,-70.3417,4672,-30307
13698,72724,0.200977,0.344531,10.1541,1.08765,-2.3291,-26.6638,-1.52588,8.11768,5.06592,0.972809,0.00454712,-0.0220032,-0.230347,-15.2583,45.7917,-70.3667,4672,-30307
13704,72730,0.215332,0.411523,10.1015,1.07666,-2.29614,-26.6089,-2.38037,7.20215,3.96729,0.972931,0.00454712,-0.0216675,-0.229889,-15.2667,45.925,-70.3667,4672,-30307
13710,72736,0.263184,0.435449,10.0297,1.06018,-2.26868,-26.5594,-3.90625,5.85938,2.19727,0.973022,0.00445557,-0.0213928,-0.229492,-15.2833,46.0333,-70.3833,4672,-30307
13716,72742,0.30625,0.421094,9.99141,1.03271,-2.2467,-26.521,-5.43213,4.57764,0.12207,0.973083,0.00427246,-0.0211487,-0.229156,-15.2917,46.1417,-70.3917,4672,-30307
13722,72748,0.282324,0.334961,10.0249,0.966797,-2.21924,-26.4716,-7.26318,1.89209,-2.19727,0.973145,0.00405884,-0.0209656,-0.228943,-15.3167,46.2583,-70.45,4672,-30307
13728,72754,0.263184,0.291895,10.0536,0.933838,-2.21375,-26.4441,-7.87354,1.52588,-1.64795,0.973267,0.00350952,-0.0206604,-0.228516,-15.3417,46.3083,-70.4833,4672,-30307
13734,72760,0.277539,0.282324,10.111,0.889893,-2.20276,-26.4111,-8.8501,1.46484,-0.488281,0.973328,0.00317383,-0.0205078,-0.228241,-15.3583,46.3583,-70.4833,4672,-30307
13740,72766,0.224902,0.287109,10.1206,0.840454,-2.19727,-26.3672,-9.64355,1.70898,1.83105,0.973419,0.00280762,-0.0203552,-0.227875,-15.375,46.3917,-70.4833,4672,-30307
13746,72772,0.215332,0.277539,10.1397,0.791016,-2.18628,-26.3068,-10.6201,2.01416,4.5166,0.973541,0.00238037,-0.0201416,-0.227386,-15.375,46.45,-70.4667,4672,-30307
13752,72778,0.196191,0.196191,10.0967,0.675659,-2.16431,-26.1639,-12.3291,2.01416,8.17871,0.973663,0.00192261,-0.0199585,-0.226837,-15.4,46.525,-70.4,4672,-30307
13758,72784,0.220117,0.143555,10.1254,0.615234,-2.15332,-26.087,-12.207,2.13623,8.66699,0.973969,0.000976563,-0.0195313,-0.225586,-15.4167,46.55,-70.375,4672,-30307
13764,72790,0.239258,0.0957031,10.1206,0.55481,-2.14233,-26.0156,-11.7798,2.0752,8.30078,0.974121,0.000518799,-0.0193176,-0.224945,-15.4417,46.5667,-70.3333,4672,-30307
13770,72796,0.229688,0.0813477,10.1158,0.505371,-2.13684,-25.9442,-10.7422,1.58691,7.32422,0.974274,9.16E-05,-0.019165,-0.224365,-15.475,46.5583,-70.2917,4672,-30307
13776,72802,0.200977,0.0526367,10.1637,0.455933,-2.12585,-25.8838,-9.58252,1.58691,6.40869,0.974396,-0.000244141,-0.0189819,-0.223846,-15.5,46.55,-70.2417,4672,-30307
13782,72808,0.215332,-0.0478516,10.202,0.379028,-2.10388,-25.7574,-7.44629,2.13623,6.5918,0.974518,-0.000549316,-0.0188293,-0.223328,-15.5333,46.525,-70.2,4672,-30307
13788,72814,0.205762,-0.0334961,10.1685,0.346069,-2.0929,-25.686,-6.83594,1.95313,7.8125,0.974762,-0.00106812,-0.0184937,-0.222198,-15.5583,46.5,-70.2,4672,-30307
13794,72820,0.248828,0.00478516,10.135,0.31311,-2.0874,-25.6091,-6.71387,1.46484,9.0332,0.974915,-0.00134277,-0.0183716,-0.221558,-15.575,46.4833,-70.2167,4672,-30307
13800,72826,0.258398,0.062207,10.1445,0.280151,-2.07642,-25.5322,-6.89697,1.40381,10.0098,0.975067,-0.00158691,-0.018219,-0.220886,-15.6083,46.45,-70.2417,4672,-30307
13806,72832,0.205762,0.105273,10.1493,0.241699,-2.07092,-25.4498,-7.14111,1.46484,10.1929,0.97522,-0.00186157,-0.0180969,-0.220215,-15.625,46.4,-70.2583,4672,-30307
13812,72838,0.162695,0.110059,10.2163,0.175781,-2.05444,-25.296,-6.71387,1.15967,9.58252,0.975372,-0.00213623,-0.0179749,-0.219543,-15.675,46.3167,-70.3167,4672,-30307
13818,72844,0.14834,0.090918,10.2594,0.148315,-2.04895,-25.2246,-6.10352,1.2207,8.78906,0.975677,-0.00262451,-0.0177307,-0.218323,-15.6917,46.2667,-70.325,4672,-30307
13824,72850,0.129199,0,10.3024,0.12085,-2.03796,-25.1587,-4.94385,1.83105,8.30078,0.9758,-0.00280762,-0.0175781,-0.217743,-15.7167,46.2167,-70.325,4672,-30307
13830,72856,0.090918,-0.0574219,10.3312,0.10437,-2.02148,-25.0928,-3.479,2.38037,8.05664,0.975922,-0.00289917,-0.0174561,-0.217163,-15.75,46.1583,-70.2833,4672,-30307
13836,72862,0.090918,-0.0334961,10.2977,0.098877,-2.005,-25.0214,-1.58691,2.86865,8.42285,0.976044,-0.00292969,-0.0173035,-0.216583,-15.775,46.125,-70.275,4672,-30307
13842,72868,0.0574219,0.0861328,10.2737,0.10437,-1.97205,-24.8895,1.09863,3.23486,8.66699,0.976196,-0.00286865,-0.0171509,-0.216003,-15.8583,46.0667,-70.3417,4672,-30307
13848,72874,0.0478516,0.16748,10.2642,0.109863,-1.95557,-24.8236,1.58691,3.11279,8.48389,0.97644,-0.00268555,-0.0168762,-0.214874,-15.9083,46.0333,-70.3583,4672,-30307
13854,72880,0.0526367,0.229688,10.1828,0.12085,-1.93909,-24.7577,1.28174,2.62451,8.17871,0.976563,-0.00256348,-0.0167542,-0.214325,-15.95,46,-70.3583,4672,-30307
13860,72886,0.105273,0.311035,10.1637,0.12085,-1.9281,-24.6973,0.488281,1.64795,7.01904,0.976685,-0.00253296,-0.0166626,-0.213837,-15.9833,45.975,-70.3417,4672,-30307
13866,72892,0.177051,0.397168,10.1254,0.12085,-1.92261,-24.6533,-0.793457,0.732422,5.12695,0.976776,-0.00253296,-0.0166016,-0.213409,-16.0167,45.95,-70.3083,4672,-30307
13872,72898,0.0861328,0.339746,10.0919,0.0933838,-1.91711,-24.5709,-3.84521,-0.427246,3.05176,0.976837,-0.00259399,-0.016571,-0.213074,-16.05,45.9167,-70.2667,4672,-30307
13878,72904,0.062207,0.291895,10.1685,0.065918,-1.92261,-24.538,-5.37109,-1.15967,2.68555,0.976959,-0.00296021,-0.01651,-0.212463,-16.075,45.9,-70.275,4672,-30307
13884,72910,0.114844,0.234473,10.1972,0.0439453,-1.9281,-24.505,-5.79834,-2.19727,2.50244,0.97702,-0.00317383,-0.0165405,-0.212189,-16.1,45.8833,-70.2583,4672,-30307
13890,72916,0.200977,0.181836,10.202,0.0164795,-1.93909,-24.472,-6.04248,-2.62451,2.13623,0.977081,-0.00344849,-0.016571,-0.211914,-16.1167,45.8917,-70.2333,4672,-30307
13896,72922,0.172266,0.090918,10.1972,-0.00549316,-1.95007,-24.4391,-5.61523,-2.50244,2.0752,0.977142,-0.00366211,-0.0166016,-0.211639,-15.725,45.875,-70.1917,4672,-30307
13902,72928,0.191406,-0.0430664,10.2546,-0.0439453,-1.95557,-24.3567,-3.78418,-0.976563,3.96729,0.977234,-0.00384521,-0.0166016,-0.211304,-15.0583,45.825,-70.1333,4672,-30307
13908,72934,0.181836,-0.0574219,10.2689,-0.0604248,-1.95557,-24.3073,-2.80762,-0.244141,5.12695,0.977386,-0.00408936,-0.016571,-0.21051,-14.775,45.7833,-70.1417,4672,-30307
13914,72940,0.205762,-0.0813477,10.2594,-0.065918,-1.95007,-24.2523,-1.89209,0.0610352,5.85938,0.977509,-0.00415039,-0.0165405,-0.210052,-14.525,45.75,-70.1667,4672,-30307
13920,72946,0.220117,-0.0478516,10.2163,-0.0714111,-1.95007,-24.1974,-1.15967,0,5.37109,0.9776,-0.00418091,-0.01651,-0.209595,-14.2917,45.7167,-70.2167,4672,-30307
13926,72952,0.196191,-0.0382813,10.1972,-0.0714111,-1.94458,-24.1479,-0.854492,-0.305176,4.39453,0.977692,-0.00418091,-0.0164795,-0.209167,-14.0833,45.7,-70.2083,4672,-30307
13932,72958,0.224902,-0.0765625,10.1972,-0.0769043,-1.95007,-24.071,-0.793457,-1.15967,2.31934,0.977753,-0.00421143,-0.0164795,-0.208801,-14.1417,45.675,-70.1917,4672,-30307
13938,72964,0.215332,-0.0574219,10.2259,-0.0769043,-1.95557,-24.0381,-0.366211,-1.09863,1.0376,0.977875,-0.00424194,-0.0165405,-0.208221,-14.3667,45.65,-70.175,4672,-30307
13944,72970,0.162695,-0.0382813,10.202,-0.0769043,-1.95557,-24.0106,0.0610352,-1.09863,0.427246,0.977936,-0.00421143,-0.016571,-0.208008,-14.55,45.65,-70.1583,4672,-30307
13950,72976,0.181836,0.0143555,10.1876,-0.0769043,-1.96106,-23.9886,0.12207,-1.52588,0.549316,0.977966,-0.00421143,-0.0166016,-0.207764,-14.7333,45.6583,-70.15,4672,-30307
13956,72982,0.244043,0.0382813,10.1876,-0.0714111,-1.96655,-23.9612,0,-2.01416,0.732422,0.978027,-0.00421143,-0.0166931,-0.20755,-14.8917,45.6583,-70.1417,4672,-30307
13962,72988,0.344531,0.0526367,10.1445,-0.0769043,-1.98853,-23.8953,-0.610352,-2.0752,2.19727,0.978088,-0.00421143,-0.0167542,-0.207306,-14.7417,45.6583,-70.1083,4672,-30307
