TimeSinceCollection,Timestamp,PlantarValue
2032,875808,22;0;2;13;0;1;2;11;0;2;3;6;0;2;2;11;0;1;2;7;0;1;2;4;6;0;2;3;4;0;6;0;2;2;4;0;0;2;2;4;0;2;3;4;0
2048,875824,23;0;2;13;0;4;3;11;0;2;3;6;0;1;2;11;0;2;3;6;0;2;2;4;6;0;2;2;4;0;6;0;1;3;4;0;0;1;3;4;0;2;3;4;1
2064,875840,22;0;3;12;0;2;3;11;0;2;3;6;0;2;3;11;0;1;4;6;0;0;2;4;6;0;2;3;4;0;6;0;2;3;3;0;0;2;3;4;0;2;3;4;0
2080,875856,23;0;2;12;0;1;3;11;0;2;2;6;0;2;3;11;0;1;2;6;0;2;2;5;6;0;1;2;4;0;6;0;2;2;4;0;0;2;2;4;0;2;2;4;0
2096,875872,22;0;2;12;0;2;3;12;1;2;2;5;0;2;2;11;0;1;2;6;0;2;3;4;6;0;2;2;4;0;6;0;1;2;4;6;0;1;3;4;0;2;2;4;0
2112,875888,23;0;2;12;0;1;3;11;0;1;3;6;0;1;3;11;0;1;2;6;0;3;4;4;6;0;1;3;6;0;6;0;2;2;4;0;0;1;4;4;0;2;2;4;0
2128,875904,22;0;2;12;0;2;2;11;0;2;3;6;0;2;3;11;0;0;3;7;1;2;2;4;6;0;2;3;4;0;6;0;0;3;4;0;0;1;2;4;0;2;2;3;0
2144,875920,22;0;2;12;0;2;3;12;0;1;3;7;0;1;3;12;0;2;2;6;0;2;2;4;6;0;1;3;4;0;6;0;2;2;4;0;0;2;2;4;1;1;3;4;0
2160,875936,22;0;3;12;0;1;3;12;0;2;2;6;0;2;3;11;0;2;3;6;0;1;3;4;6;0;2;3;4;0;6;0;2;2;4;0;0;2;3;4;0;2;3;4;0
2176,875952,22;0;3;12;0;2;3;12;0;2;3;7;0;2;3;11;0;2;3;6;1;2;2;4;6;0;1;2;4;0;6;0;2;3;4;0;0;2;3;4;0;2;2;4;0
2192,875968,23;0;2;12;0;2;3;12;0;2;3;6;0;0;3;10;0;1;3;7;0;1;3;4;6;0;2;2;4;0;6;1;2;2;4;0;0;1;2;4;0;2;3;4;3
2208,875984,23;0;2;12;0;1;3;11;0;1;3;6;0;2;3;10;0;1;3;7;0;2;2;4;4;0;1;2;4;0;6;1;2;3;4;0;0;2;3;4;0;1;2;4;0
2224,876000,22;0;3;12;0;2;3;12;0;1;2;6;0;0;3;11;0;1;3;6;0;2;2;4;7;1;1;2;4;0;6;0;4;2;4;0;0;2;2;4;0;2;3;4;0
2240,876016,23;0;2;12;0;2;3;12;0;1;2;7;0;2;3;11;0;3;2;6;0;1;4;4;7;0;1;2;4;0;7;0;1;3;4;0;0;2;2;4;0;8;2;5;0
2256,876032,22;0;2;12;0;1;2;11;0;2;3;6;0;2;3;12;0;2;3;6;0;1;2;4;6;0;2;3;4;0;6;0;9;3;4;0;0;3;3;4;0;1;2;4;0
2272,876048,22;0;2;13;0;2;3;11;0;1;2;7;0;2;2;10;0;2;2;6;0;2;2;4;6;0;1;2;4;0;6;0;2;2;4;8;0;1;2;4;0;2;2;4;0
2288,876064,23;0;3;12;0;2;3;11;0;2;3;6;0;1;3;11;0;2;3;6;0;1;3;4;6;0;2;2;4;0;6;0;2;2;4;0;0;2;2;4;0;2;2;4;0
2304,876080,23;0;2;12;0;1;3;11;0;2;3;6;0;1;3;12;0;2;2;3;0;2;3;4;6;0;2;3;4;0;6;1;1;4;4;0;0;2;2;4;0;2;2;4;0
