Timestamp,AccX,AccY,AccZ,AngleX,AngleY,AngleZ,AngularVelX,AngularVelY,AngularVelZ,QW,QX,QY,QZ,MagX,MagY,MagZ,Height,AirPressure,Label
212679,1.20107,-9.69951,0.579004,-86.4404,-7.09717,23.9667,0,0,0,-0.720215,0.65921,0.186066,-0.109558,55.8083,99.3,-43.2667,-7681,-28821,Default
212685,1.20586,-9.68994,0.574219,-86.4404,-7.09717,23.9667,0,0,0,-0.720215,0.65921,0.186066,-0.109558,55.8083,99.3083,-43.25,-7681,-28821,Default
212691,1.20586,-9.70908,0.540723,-86.4404,-7.09717,23.9667,0,0,0,-0.720215,0.65921,0.186035,-0.109558,55.8,99.3083,-43.2417,-7681,-28821,Default
212697,1.20586,-9.69951,0.564648,-86.4404,-7.09717,23.9667,0,0,0,-0.720215,0.65921,0.186035,-0.109558,55.8,99.3083,-43.2667,-7681,-28821,Default
212703,1.21064,-9.68037,0.60293,-86.4459,-7.09717,23.9667,0,0,0,-0.720215,0.65921,0.186035,-0.109558,55.7833,99.3083,-43.3333,-7689,-28820,Default
212709,1.1915,-9.6708,0.569434,-86.4459,-7.09717,23.9667,0,0,0,-0.720215,0.659241,0.186035,-0.109528,55.775,99.3167,-43.3333,-7689,-28820,Default
212715,1.22979,-9.68037,0.607715,-86.4459,-7.09717,23.9667,0,0,0,-0.720215,0.659241,0.186035,-0.109528,55.775,98.875,-43.325,-7689,-28820,Default
212721,1.21064,-9.65166,0.574219,-86.4459,-7.09717,23.9667,0,0,0,-0.720215,0.659241,0.186035,-0.109528,55.775,98.9333,-43.2833,-7689,-28820,Default
212727,1.21064,-9.68516,0.579004,-86.4459,-7.09717,23.9667,0,0,0,-0.720215,0.659241,0.186035,-0.109528,55.775,98.975,-43.2167,-7689,-28820,Default
212733,1.18672,-9.67559,0.583789,-86.4459,-7.09717,23.9667,0,0,0,-0.720215,0.659241,0.186035,-0.109528,55.7917,99.0583,-43.1583,-7689,-28820,Default
212739,1.1915,-9.68516,0.579004,-86.4459,-7.09717,23.9667,0,0,0,-0.720184,0.659241,0.186035,-0.109528,55.8,99.0833,-43.1417,-7689,-28820,Default
212745,1.21064,-9.68994,0.598145,-86.4459,-7.09717,23.9667,0,0,0,-0.720184,0.659241,0.186035,-0.109528,55.825,99.1167,-43.15,-7689,-28820,Default
212751,1.18672,-9.68516,0.550293,-86.4459,-7.09717,23.9667,0,0,0,-0.720184,0.659241,0.186035,-0.109528,55.85,99.15,-43.1667,-7689,-28820,Default
