TimeSinceCollection,Timestamp,AccX,AccY,AccZ,AngleRoll,AnglePitch,AngleYaw,AngularVelX,AngularVelY,             AngularVelZ,Q1,Q2,Q3,Q4,MagX,MagY,MagZ,Height,Airpressure
450,46876,0.540723,-9.46982,2.85674,-74.8883,-2.4884,-46.571,-0.549316,0.183105,-0.610352,-0.723816,0.565155,-0.224457,0.325867,63302,5943,122,3602,-30179
455,46881,-0.894824,-9.67559,1.69873,-81.5515,5.81726,-161.499,-1.15967,-0.305176,-0.0610352,-0.154236,0.0668335,-0.649933,0.741089,64715,3902,61025,3978,-30224
456,46882,0.569434,-9.51289,2.85674,-74.8883,-2.4939,-46.571,-0.549316,0.366211,-0.793457,-0.723816,0.565155,-0.224426,0.325897,63301,5943,117,3602,-30179
461,46887,-0.842188,-9.66123,1.75615,-81.5515,5.81726,-161.499,-0.793457,-0.366211,-0.0610352,-0.154236,0.0668945,-0.649933,0.741089,64713,3881,61029,3978,-30224
462,46888,0.555078,-9.4124,2.85674,-74.8828,-2.50488,-46.5765,-0.366211,0.427246,-0.549316,-0.723816,0.565125,-0.224365,0.325989,63303,5942,114,3602,-30179
467,46893,-0.861328,-9.61338,1.77051,-81.5515,5.81177,-161.499,-1.40381,-0.12207,-0.0610352,-0.154236,0.0668945,-0.649933,0.741089,64711,3849,61036,3978,-30224
468,46894,0.574219,-9.42676,2.85195,-74.8773,-2.50488,-46.582,-0.549316,0.427246,-0.610352,-0.723816,0.565094,-0.224365,0.32605,63305,5940,117,3602,-30179
473,46899,-0.899609,-9.63731,1.72744,-81.557,5.80627,-161.499,-1.34277,-0.12207,-0.12207,-0.154205,0.066925,-0.649933,0.741089,64710,3834,61038,3978,-30224
474,46900,0.588574,-9.42197,2.84238,-74.8773,-2.51038,-46.582,-0.610352,0.427246,-0.427246,-0.723785,0.565094,-0.224335,0.32608,63309,5940,122,3602,-30179
479,46905,-0.870898,-9.66602,1.72744,-81.557,5.80627,-161.499,-1.15967,-0.12207,0,-0.154205,0.066925,-0.649963,0.741089,64709,3821,61038,3978,-30224
480,46906,0.607715,-9.43154,2.87109,-74.8773,-2.51587,-46.5875,-0.671387,0.793457,-0.610352,-0.723785,0.565094,-0.224335,0.326111,63311,5939,123,3602,-30179
485,46911,-0.870898,-9.66602,1.76094,-81.5515,5.80627,-161.499,-0.915527,-0.366211,0.0610352,-0.154205,0.0669556,-0.649963,0.741089,64708,3809,61038,3978,-30224
486,46912,0.617285,-9.41719,2.86631,-74.8718,-2.51587,-46.593,-0.549316,0.915527,-0.427246,-0.723785,0.565094,-0.224304,0.326172,63314,5937,124,3602,-30179
491,46917,-0.866113,-9.57031,1.78486,-81.5515,5.80627,-161.499,-0.854492,0,0.244141,-0.154205,0.0669556,-0.649933,0.741089,64707,3798,61038,3978,-30224
492,46918,0.569434,-9.43154,2.85195,-74.8663,-2.52136,-46.604,-0.610352,1.40381,-0.12207,-0.723755,0.565063,-0.224335,0.326233,63317,5936,121,3602,-30179
497,46923,-0.890039,-9.6708,1.73701,-81.557,5.80627,-161.499,-1.2207,-0.183105,0.427246,-0.154175,0.0669861,-0.649933,0.741089,64708,3780,61040,3978,-30224
498,46924,0.569434,-9.45547,2.80889,-74.8663,-2.51587,-46.6095,-0.549316,1.40381,0.12207,-0.723755,0.565033,-0.224335,0.326294,63320,5934,115,3602,-30179
