TimeSinceCollection,Timestamp,PlantarValue
656,55908,6.56075;552.183;605.705;0.0127142;144.731;562.045;84.9361;0.0084906;0.00810603;0.010117;0.00810603;0.0082578;0.0079569;0.00810603;0.00810603;0.0084906;0.0079569;0.00810603;0.00810603;0.00833471;0.00788334;0.00803113;0.00810603;0.00818157;0.00833471;0.00788334;0.0079569;0.00803113;0.00818157;0.00788334;0.00833471;0.00788334;0.0079569;0.00810603;0.00818157;0.00788334;0.00788334;0.00810603;0.00803113;0.00818157;0.00788334;0.00803113;0.00803113;0.00818157;0.00788334
672,55924,7.12345;556.408;602.071;0.0134262;159.215;571.292;94.2538;0.0084906;0.00810603;0.0103996;0.00810603;0.00833471;0.0079569;0.00810603;0.00803113;0.00841231;0.0079569;0.00810603;0.00803113;0.00833471;0.00788334;0.00810603;0.00818157;0.00818157;0.00833471;0.00803113;0.00803113;0.00803113;0.00818157;0.00788334;0.00833471;0.0079569;0.00803113;0.00803113;0.00818157;0.00788334;0.00788334;0.00803113;0.00810603;0.00818157;0.00788334;0.00803113;0.00803113;0.00818157;0.00788334
688,55940,8.14132;557.965;602.385;0.0145658;180.644;582.465;102.005;0.00856956;0.00818157;0.0108873;0.00810603;0.00833471;0.0079569;0.00810603;0.00810603;0.00841231;0.0079569;0.00810603;0.00810603;0.00833471;0.00788334;0.00803113;0.00803113;0.00818157;0.00833471;0.00788334;0.00803113;0.00803113;0.00818157;0.00788334;0.00841231;0.00788334;0.00803113;0.00803113;0.00818157;0.00788334;0.00788334;0.00803113;0.00818157;0.00818157;0.00788334;0.00803113;0.00803113;0.00818157;0.00788334
704,55956,9.33864;562.045;601.754;0.0148312;200.738;596.428;109.008;0.00856956;0.00810603;0.0110885;0.00810603;0.00818157;0.0079569;0.00810603;0.00803113;0.00841231;0.00788334;0.00810603;0.00803113;0.00833471;0.0079569;0.00803113;0.00803113;0.00818157;0.00833471;0.0079569;0.00803113;0.00810603;0.00818157;0.00788334;0.00841231;0.00788334;0.00803113;0.00803113;0.00818157;0.00788334;0.00788334;0.00803113;0.00803113;0.00818157;0.00788334;0.00803113;0.00803113;0.00818157;0.00788334
720,55972,10.3359;563.547;602.071;0.0156556;215.824;604.255;114.275;0.0084906;0.00810603;0.0115015;0.00810603;0.0082578;0.0079569;0.00803113;0.00803113;0.00841231;0.00788334;0.00810603;0.00803113;0.00833471;0.0079569;0.00803113;0.0079569;0.00818157;0.00833471;0.00788334;0.0079569;0.00803113;0.00818157;0.00788334;0.00818157;0.00788334;0.00803113;0.00803113;0.00818157;0.00788334;0.00788334;0.00803113;0.00803113;0.00818157;0.00788334;0.0079569;0.00803113;0.00818157;0.00788334
736,55988,11.2371;567.476;602.698;0.0165235;236.62;611.083;121.429;0.0084906;0.00810603;0.0120384;0.00818157;0.00818157;0.0079569;0.00818157;0.0079569;0.00841231;0.00810603;0.00810603;0.00803113;0.00833471;0.00788334;0.0079569;0.00803113;0.00818157;0.00841231;0.0079569;0.0079569;0.00803113;0.00818157;0.00788334;0.00833471;0.00788334;0.0079569;0.00803113;0.00818157;0.00788334;0.00788334;0.00810603;0.00803113;0.00818157;0.00788334;0.00803113;0.00810603;0.00818157;0.00788334
752,56004,12.0069;566.504;603.623;0.0174372;261.032;618.61;132.506;0.00856956;0.00818157;0.0123719;0.00810603;0.0082578;0.0079569;0.00810603;0.00788334;0.00841231;0.0079569;0.00803113;0.00803113;0.00833471;0.0079569;0.00803113;0.00810603;0.0079569;0.00833471;0.00788334;0.0079569;0.00803113;0.00818157;0.00788334;0.00833471;0.0079569;0.00803113;0.0079569;0.00818157;0.00788334;0.00788334;0.00803113;0.00810603;0.00818157;0.00788334;0.0079569;0.00803113;0.00818157;0.00788334
768,56020,12.8224;558.995;605.993;0.0194108;289.962;623.671;150.616;0.0084906;0.00818157;0.0139217;0.00818157;0.00833471;0.0079569;0.00810603;0.00803113;0.00841231;0.0079569;0.00788334;0.00810603;0.00833471;0.0079569;0.00803113;0.00803113;0.00818157;0.00833471;0.00788334;0.00803113;0.00803113;0.00818157;0.00788334;0.00833471;0.00788334;0.0079569;0.00810603;0.00810603;0.0079569;0.00788334;0.00803113;0.00810603;0.00818157;0.00788334;0.0079569;0.00803113;0.00818157;0.00788334
784,56036,12.8224;551.648;608.76;0.0202943;328.641;623.466;175.131;0.0084906;0.00841231;0.016084;0.00818157;0.00833471;0.00803113;0.00810603;0.00803113;0.00841231;0.0079569;0.00810603;0.00810603;0.00833471;0.0079569;0.00803113;0.00803113;0.00818157;0.00833471;0.0079569;0.00810603;0.0079569;0.00818157;0.00788334;0.00841231;0.00788334;0.00788334;0.00803113;0.00818157;0.00788334;0.00788334;0.00803113;0.00803113;0.00818157;0.00788334;0.00803113;0.00810603;0.00810603;0.00788334
800,56052,12.8224;542.871;613.181;0.0217881;364.648;618.595;197.793;0.00856956;0.00872963;0.0187304;0.00818157;0.0082578;0.00803113;0.00810603;0.00818157;0.00833471;0.0079569;0.0079569;0.00810603;0.00841231;0.0079569;0.00803113;0.00803113;0.00818157;0.00841231;0.0079569;0.00803113;0.00810603;0.00818157;0.00788334;0.00833471;0.00788334;0.00803113;0.00803113;0.00818157;0.00788334;0.00788334;0.00810603;0.00803113;0.00818157;0.00788334;0.00803113;0.00803113;0.00818157;0.00788334
